CustomerID;Channel
13229;Individual
13230;Individual
13231;Individual
13232;Individual
13233;Individual
13234;Individual
13235;Individual
13236;Individual
13237;Individual
13238;Individual
13239;Individual
13240;Individual
13241;Individual
13242;Individual
13243;Individual
13244;Individual
13245;Individual
13246;Individual
13247;Individual
13248;Individual
13249;Individual
13250;Individual
13251;Individual
13252;Individual
13253;Individual
13254;Individual
13255;Individual
13256;Individual
13257;Individual
13258;Individual
13259;Individual
13260;Individual
13261;Individual
13262;Individual
13263;Individual
13264;Individual
13265;Individual
13266;Individual
13267;Individual
13268;Individual
13269;Individual
13270;Individual
13271;Individual
13272;Individual
13273;Individual
13274;Individual
13275;Individual
13276;Individual
13277;Individual
13278;Individual
13279;Individual
13280;Individual
13282;Individual
13283;Individual
13284;Individual
13285;Individual
13286;Individual
13287;Individual
13288;Individual
13289;Individual
13290;Individual
13291;Individual
13292;Individual
13293;Individual
13294;Individual
13296;Individual
13297;Individual
13298;Individual
13299;Individual
13300;Individual
13301;Individual
13302;Individual
13303;Individual
13304;Individual
13305;Individual
13306;Individual
13307;Individual
13308;Individual
13309;Individual
13310;Individual
13311;Individual
13312;Individual
13313;Individual
13314;Individual
13315;Individual
13316;Individual
13317;Individual
13318;Individual
13319;Individual
13320;Individual
13322;Individual
13323;Individual
13324;Individual
13325;Individual
13326;Individual
13327;Individual
13328;Individual
13329;Individual
13330;Individual
13331;Individual
13332;Individual
13333;Individual
13334;Individual
13335;Individual
13336;Individual
13337;Individual
13339;Individual
13340;Individual
13341;Individual
13342;Individual
13343;Individual
13344;Individual
13345;Individual
13346;Individual
13347;Individual
13348;Individual
13349;Individual
13350;Individual
13351;Individual
13352;Individual
13353;Individual
13354;Individual
13355;Individual
13356;Individual
13357;Individual
13358;Individual
13359;Individual
13360;Individual
13361;Individual
13362;Individual
13363;Individual
13364;Individual
13365;Individual
13366;Individual
13367;Individual
13368;Individual
13369;Individual
13370;Individual
13371;Individual
13372;Individual
13373;Individual
13374;Individual
13375;Individual
13376;Individual
13377;Individual
13378;Individual
13379;Individual
13380;Individual
13381;Individual
13382;Individual
13383;Individual
13384;Individual
13385;Individual
13386;Individual
13387;Individual
13388;Individual
13389;Individual
13391;Individual
13392;Individual
13393;Individual
13394;Individual
13395;Individual
13396;Individual
13397;Individual
13398;Individual
13399;Individual
13400;Individual
13401;Individual
13402;Individual
13403;Individual
13404;Individual
13405;Individual
13406;Individual
13407;Individual
13408;Individual
13409;Individual
13410;Individual
13411;Individual
13412;Individual
13413;Individual
13414;Individual
13415;Individual
13416;Individual
13417;Individual
13418;Individual
13419;Individual
13420;Individual
13421;Individual
13422;Individual
13423;Individual
13424;Individual
13425;Individual
13426;Individual
13427;Individual
13428;Individual
13429;Individual
13430;Individual
13431;Individual
13432;Individual
13433;Individual
13434;Individual
13435;Individual
13436;Individual
13437;Individual
13438;Individual
13439;Individual
13440;Individual
13441;Individual
13442;Individual
13443;Individual
13444;Individual
13445;Individual
13446;Individual
13447;Individual
13448;Individual
13449;Individual
13450;Individual
13451;Individual
13452;Individual
13453;Individual
13454;Individual
13455;Individual
13456;Individual
13457;Individual
13458;Individual
13459;Individual
13460;Individual
13461;Individual
13462;Individual
13463;Individual
13464;Individual
13465;Individual
13466;Individual
13467;Individual
13468;Individual
13470;Individual
13471;Individual
13472;Individual
13473;Individual
13474;Individual
13475;Individual
13476;Individual
13477;Individual
13478;Individual
13479;Individual
13480;Individual
13482;Individual
13483;Individual
13484;Individual
13485;Individual
13486;Individual
13487;Individual
13488;Individual
13489;Individual
13490;Individual
13491;Individual
13492;Individual
13493;Individual
13494;Individual
13495;Individual
13496;Individual
13497;Individual
13498;Individual
13499;Individual
13500;Individual
13501;Individual
13502;Individual
13503;Individual
13504;Individual
13505;Individual
13506;Individual
13507;Individual
13508;Individual
13509;Individual
13510;Individual
13511;Individual
13512;Individual
13513;Individual
13514;Individual
13515;Individual
13516;Individual
13517;Individual
13518;Individual
13519;Individual
13520;Individual
13521;Individual
13522;Individual
13523;Individual
13524;Individual
13525;Individual
13526;Individual
13527;Individual
13528;Individual
13529;Individual
13530;Individual
13531;Individual
13532;Individual
13533;Individual
13534;Individual
13535;Individual
13536;Individual
13537;Individual
13538;Individual
13539;Individual
13540;Individual
13541;Individual
13542;Individual
13543;Individual
13544;Individual
13545;Individual
13546;Individual
13547;Individual
13548;Individual
13549;Individual
13550;Individual
13551;Individual
13552;Individual
13553;Individual
13554;Individual
13555;Individual
13556;Individual
13557;Individual
13558;Individual
13559;Individual
13560;Individual
13561;Individual
13562;Individual
13563;Individual
13564;Individual
13565;Individual
13566;Individual
13567;Individual
13568;Individual
13569;Individual
13570;Individual
13571;Individual
13572;Individual
13573;Individual
13574;Individual
13575;Individual
13576;Individual
13577;Individual
13579;Individual
13580;Individual
13581;Individual
13582;Individual
13583;Individual
13584;Individual
13585;Individual
13586;Individual
13587;Individual
13588;Individual
13589;Individual
13590;Individual
13591;Individual
13592;Individual
13593;Individual
13594;Individual
13595;Individual
13596;Individual
13597;Individual
13598;Individual
13599;Individual
13600;Individual
13602;Individual
13603;Individual
13604;Individual
13605;Individual
13606;Individual
13607;Individual
13608;Individual
13609;Individual
13610;Individual
13612;Individual
13613;Individual
13614;Individual
13615;Individual
13616;Individual
13617;Individual
13618;Individual
13619;Individual
13620;Individual
13621;Individual
13622;Individual
13623;Individual
13624;Individual
13625;Individual
13626;Individual
13627;Individual
13628;Individual
13629;Individual
13630;Individual
13631;Individual
13632;Individual
13633;Individual
13634;Individual
13635;Individual
13636;Individual
13637;Individual
13638;Individual
13639;Individual
13640;Individual
13641;Individual
13642;Individual
13643;Individual
13644;Individual
13645;Individual
13646;Individual
13647;Individual
13648;Individual
13649;Individual
13650;Individual
13651;Individual
13652;Individual
13653;Individual
13654;Individual
13655;Individual
13656;Individual
13657;Individual
13658;Individual
13659;Individual
13660;Individual
13661;Individual
13662;Individual
13663;Individual
13664;Individual
13665;Individual
13666;Individual
13667;Individual
13668;Individual
13669;Individual
13670;Individual
13672;Individual
13673;Individual
13674;Individual
13675;Individual
13676;Individual
13678;Individual
13679;Individual
13680;Individual
13681;Individual
13682;Individual
13683;Individual
13684;Individual
13685;Individual
13686;Individual
13687;Individual
13688;Individual
13689;Individual
13690;Individual
13691;Individual
13692;Individual
13693;Individual
13694;Individual
13695;Individual
13696;Individual
13697;Individual
13698;Individual
13699;Individual
13700;Individual
13701;Individual
13702;Individual
13703;Individual
13704;Individual
13705;Individual
13706;Individual
13707;Individual
13708;Individual
13709;Individual
13710;Individual
13711;Individual
13712;Individual
13713;Individual
13714;Individual
13715;Individual
13716;Individual
13717;Individual
13718;Individual
13719;Individual
13720;Individual
13721;Individual
13722;Individual
13723;Individual
13724;Individual
13725;Individual
13726;Individual
13727;Individual
13728;Individual
13729;Individual
13730;Individual
13732;Individual
13733;Individual
13734;Individual
13735;Individual
13736;Individual
13737;Individual
13739;Individual
13740;Individual
13741;Individual
13742;Individual
13743;Individual
13744;Individual
13745;Individual
13746;Individual
13747;Individual
13748;Individual
13749;Individual
13750;Individual
13751;Individual
13752;Individual
13754;Individual
13755;Individual
13756;Individual
13757;Individual
13758;Individual
13759;Individual
13760;Individual
13761;Individual
13762;Individual
13763;Individual
13764;Individual
13765;Individual
13766;Individual
13767;Individual
13768;Individual
13769;Individual
13770;Individual
13771;Individual
13772;Individual
13773;Individual
13774;Individual
13775;Individual
13776;Individual
13777;Individual
13778;Individual
13779;Individual
13780;Individual
13781;Individual
13782;Individual
13783;Individual
13784;Individual
13785;Individual
13786;Individual
13787;Individual
13788;Individual
13789;Individual
13790;Individual
13791;Individual
13792;Individual
13793;Individual
13794;Individual
13795;Individual
13796;Individual
13798;Individual
13799;Individual
13800;Individual
13801;Individual
13802;Individual
13803;Individual
13805;Individual
13806;Individual
13807;Individual
13808;Individual
13809;Individual
13810;Individual
13811;Individual
13812;Individual
13813;Individual
13814;Individual
13815;Individual
13816;Individual
13817;Individual
13818;Individual
13819;Individual
13820;Individual
13821;Individual
13822;Individual
13823;Individual
13824;Individual
13825;Individual
13826;Individual
13827;Individual
13828;Individual
13829;Individual
13830;Individual
13831;Individual
13832;Individual
13833;Individual
13834;Individual
13835;Individual
13836;Individual
13837;Individual
13838;Individual
13839;Individual
13840;Individual
13841;Individual
13842;Individual
13843;Individual
13844;Individual
13845;Individual
13846;Individual
13847;Individual
13848;Individual
13849;Individual
13850;Individual
13851;Individual
13852;Individual
13853;Individual
13854;Individual
13855;Individual
13856;Individual
13857;Individual
13858;Individual
13859;Individual
13860;Individual
13861;Individual
13862;Individual
13863;Individual
13864;Individual
13865;Individual
13866;Individual
13867;Individual
13868;Individual
13869;Individual
13870;Individual
13871;Individual
13872;Individual
13873;Individual
13874;Individual
13876;Individual
13877;Individual
13878;Individual
13879;Individual
13880;Individual
13881;Individual
13882;Individual
13883;Individual
13884;Individual
13885;Individual
13886;Individual
13887;Individual
13888;Individual
13889;Individual
13890;Individual
13891;Individual
13892;Individual
13893;Individual
13894;Individual
13895;Individual
13896;Individual
13897;Individual
13898;Individual
13899;Individual
13900;Individual
13901;Individual
13902;Individual
13903;Individual
13904;Individual
13905;Individual
13906;Individual
13907;Individual
13908;Individual
13909;Individual
13910;Individual
13911;Individual
13912;Individual
13913;Individual
13914;Individual
13915;Individual
13916;Individual
13917;Individual
13918;Individual
13920;Individual
13921;Individual
13922;Individual
13923;Individual
13924;Individual
13925;Individual
13926;Individual
13927;Individual
13928;Individual
13930;Individual
13931;Individual
13932;Individual
13933;Individual
13934;Individual
13935;Individual
13936;Individual
13937;Individual
13938;Individual
13939;Individual
13940;Individual
13941;Individual
13942;Individual
13943;Individual
13944;Individual
13945;Individual
13947;Individual
13948;Individual
13949;Individual
13950;Individual
13951;Individual
13952;Individual
13953;Individual
13954;Individual
13955;Individual
13956;Individual
13957;Individual
13958;Individual
13959;Individual
13960;Individual
13961;Individual
13962;Individual
13963;Individual
13964;Individual
13965;Individual
13966;Individual
13967;Individual
13968;Individual
13969;Individual
13970;Individual
13971;Individual
13972;Individual
13973;Individual
13974;Individual
13975;Individual
13976;Individual
13977;Individual
13978;Individual
13979;Individual
13980;Individual
13981;Individual
13982;Individual
13983;Individual
13984;Individual
13985;Individual
13986;Individual
13987;Individual
13988;Individual
13989;Individual
13990;Individual
13991;Individual
13992;Individual
13993;Individual
13994;Individual
13995;Individual
13996;Individual
13997;Individual
13998;Individual
13999;Individual
14000;Individual
14001;Individual
14002;Individual
14003;Individual
14004;Individual
14005;Individual
14006;Individual
14007;Individual
14008;Individual
14009;Individual
14010;Individual
14011;Individual
14012;Individual
14013;Individual
14014;Individual
14015;Individual
14016;Individual
14017;Individual
14018;Individual
14019;Individual
14020;Individual
14021;Individual
14022;Individual
14023;Individual
14024;Individual
14025;Individual
14026;Individual
14027;Individual
14028;Individual
14030;Individual
14031;Individual
14032;Individual
14033;Individual
14034;Individual
14035;Individual
14036;Individual
14037;Individual
14038;Individual
14039;Individual
14040;Individual
14041;Individual
14042;Individual
14043;Individual
14044;Individual
14045;Individual
14046;Individual
14047;Individual
14048;Individual
14049;Individual
14050;Individual
14051;Individual
14052;Individual
14053;Individual
14054;Individual
14055;Individual
14056;Individual
14057;Individual
14058;Individual
14059;Individual
14060;Individual
14061;Individual
14062;Individual
14063;Individual
14064;Individual
14065;Individual
14066;Individual
14067;Individual
14068;Individual
14069;Individual
14070;Individual
14071;Individual
14072;Individual
14073;Individual
14074;Individual
14075;Individual
14076;Individual
14077;Individual
14078;Individual
14079;Individual
14080;Individual
14081;Individual
14082;Individual
14083;Individual
14084;Individual
14085;Individual
14086;Individual
14087;Individual
14088;Individual
14089;Individual
14090;Individual
14091;Individual
14092;Individual
14093;Individual
14094;Individual
14095;Individual
14096;Individual
14097;Individual
14098;Individual
14099;Individual
14100;Individual
14101;Individual
14102;Individual
14103;Individual
14104;Individual
14105;Individual
14106;Individual
14107;Individual
14108;Individual
14109;Individual
14110;Individual
14111;Individual
14112;Individual
14113;Individual
14115;Individual
14116;Individual
14117;Individual
14118;Individual
14119;Individual
14120;Individual
14121;Individual
14122;Individual
14123;Individual
14124;Individual
14125;Individual
14126;Individual
14127;Individual
14128;Individual
14129;Individual
14130;Individual
14131;Individual
14132;Individual
14133;Individual
14134;Individual
14135;Individual
14136;Individual
14137;Individual
14138;Individual
14139;Individual
14140;Individual
14141;Individual
14142;Individual
14143;Individual
14144;Individual
14145;Individual
14146;Individual
14147;Individual
14148;Individual
14149;Individual
14150;Individual
14151;Individual
14152;Individual
14153;Individual
14154;Individual
14155;Individual
14156;Individual
14157;Individual
14158;Individual
14159;Individual
14160;Individual
14161;Individual
14162;Individual
14163;Individual
14164;Individual
14165;Individual
14166;Individual
14167;Individual
14169;Individual
14170;Individual
14171;Individual
14172;Individual
14173;Individual
14174;Individual
14175;Individual
14176;Individual
14177;Individual
14178;Individual
14180;Individual
14181;Individual
14182;Individual
14183;Individual
14184;Individual
14185;Individual
14186;Individual
14187;Individual
14188;Individual
14189;Individual
14190;Individual
14191;Individual
14192;Individual
14193;Individual
14194;Individual
14195;Individual
14196;Individual
14197;Individual
14198;Individual
14199;Individual
14200;Individual
14201;Individual
14202;Individual
14203;Individual
14204;Individual
14205;Individual
14207;Individual
14208;Individual
14209;Individual
14210;Individual
14211;Individual
14212;Individual
14213;Individual
14214;Individual
14215;Individual
14216;Individual
14217;Individual
14218;Individual
14219;Individual
14220;Individual
14221;Individual
14222;Individual
14223;Individual
14224;Individual
14225;Individual
14226;Individual
14227;Individual
14228;Individual
14229;Individual
14230;Individual
14231;Individual
14232;Individual
14233;Individual
14234;Individual
14235;Individual
14236;Individual
14237;Individual
14238;Individual
14239;Individual
14240;Individual
14241;Individual
14242;Individual
14243;Individual
14244;Individual
14245;Individual
14246;Individual
14248;Individual
14249;Individual
14250;Individual
14251;Individual
14252;Individual
14253;Individual
14254;Individual
14255;Individual
14256;Individual
14257;Individual
14259;Individual
14260;Individual
14261;Individual
14262;Individual
14263;Individual
14264;Individual
14265;Individual
14266;Individual
14267;Individual
14268;Individual
14269;Individual
14270;Individual
14271;Individual
14272;Individual
14273;Individual
14274;Individual
14275;Individual
14276;Individual
14277;Individual
14278;Individual
14279;Individual
14280;Individual
14281;Individual
14282;Individual
14283;Individual
14284;Individual
14285;Individual
14286;Individual
14287;Individual
14288;Individual
14289;Individual
14290;Individual
14291;Individual
14292;Individual
14293;Individual
14294;Individual
14295;Individual
14296;Individual
14297;Individual
14298;Individual
14299;Individual
14300;Individual
14301;Individual
14302;Individual
14303;Individual
14304;Individual
14305;Individual
14306;Individual
14307;Individual
14308;Individual
14309;Individual
14310;Individual
14311;Individual
14312;Individual
14313;Individual
14314;Individual
14315;Individual
14316;Individual
14317;Individual
14318;Individual
14319;Individual
14320;Individual
14321;Individual
14322;Individual
14323;Individual
14324;Individual
14325;Individual
14326;Individual
14327;Individual
14328;Individual
14329;Individual
14330;Individual
14331;Individual
14332;Individual
14333;Individual
14334;Individual
14335;Individual
14336;Individual
14337;Individual
14338;Individual
14339;Individual
14341;Individual
14342;Individual
14343;Individual
14344;Individual
14345;Individual
14346;Individual
14347;Individual
14348;Individual
14349;Individual
14350;Individual
14351;Individual
14352;Individual
14353;Individual
14354;Individual
14355;Individual
14356;Individual
14357;Individual
14358;Individual
14359;Individual
14360;Individual
14362;Individual
14363;Individual
14364;Individual
14365;Individual
14366;Individual
14367;Individual
14369;Individual
14370;Individual
14371;Individual
14372;Individual
14373;Individual
14374;Individual
14375;Individual
14376;Individual
14377;Individual
14378;Individual
14379;Individual
14380;Individual
14381;Individual
14382;Individual
14383;Individual
14384;Individual
14385;Individual
14386;Individual
14387;Individual
14388;Individual
14389;Individual
14390;Individual
14391;Individual
14392;Individual
14393;Individual
14394;Individual
14395;Individual
14396;Individual
14398;Individual
14399;Individual
14400;Individual
14401;Individual
14403;Individual
14404;Individual
14405;Individual
14406;Individual
14408;Individual
14409;Individual
14410;Individual
14411;Individual
14412;Individual
14413;Individual
14414;Individual
14415;Individual
14416;Individual
14417;Individual
14418;Individual
14419;Individual
14420;Individual
14421;Individual
14422;Individual
14423;Individual
14424;Individual
14425;Individual
14426;Individual
14427;Individual
14428;Individual
14429;Individual
14430;Individual
14432;Individual
14433;Individual
14434;Individual
14435;Individual
14436;Individual
14437;Individual
14438;Individual
14439;Individual
14440;Individual
14441;Individual
14442;Individual
14443;Individual
14444;Individual
14445;Individual
14446;Individual
14447;Individual
14448;Individual
14449;Individual
14450;Individual
14451;Individual
14452;Individual
14453;Individual
14454;Individual
14455;Individual
14456;Individual
14457;Individual
14458;Individual
14459;Individual
14460;Individual
14461;Individual
14462;Individual
14463;Individual
14464;Individual
14465;Individual
14466;Individual
14467;Individual
14468;Individual
14469;Individual
14470;Individual
14471;Individual
14472;Individual
14473;Individual
14475;Individual
14476;Individual
14477;Individual
14478;Individual
14479;Individual
14480;Individual
14481;Individual
14483;Individual
14484;Individual
14485;Individual
14486;Individual
14487;Individual
14488;Individual
14489;Individual
14490;Individual
14491;Individual
14492;Individual
14493;Individual
14494;Individual
14495;Individual
14496;Individual
14497;Individual
14498;Individual
14499;Individual
14501;Individual
14502;Individual
14503;Individual
14504;Individual
14505;Individual
14506;Individual
14507;Individual
14508;Individual
14509;Individual
14510;Individual
14511;Individual
14512;Individual
14513;Individual
14515;Individual
14516;Individual
14517;Individual
14518;Individual
14519;Individual
14520;Individual
14521;Individual
14522;Individual
14523;Individual
14524;Individual
14525;Individual
14526;Individual
14527;Individual
14528;Individual
14529;Individual
14530;Individual
14531;Individual
14532;Individual
14533;Individual
14534;Individual
14535;Individual
14536;Individual
14537;Individual
14538;Individual
14539;Individual
14540;Individual
14541;Individual
14542;Individual
14543;Individual
14544;Individual
14545;Individual
14546;Individual
14547;Individual
14548;Individual
14549;Individual
14550;Individual
14551;Individual
14552;Individual
14553;Individual
14554;Individual
14555;Individual
14556;Individual
14557;Individual
14558;Individual
14559;Individual
14560;Individual
14561;Individual
14562;Individual
14563;Individual
14564;Individual
14565;Individual
14566;Individual
14567;Individual
14568;Individual
14569;Individual
14570;Individual
14571;Individual
14572;Individual
14573;Individual
14574;Individual
14576;Individual
14577;Individual
14578;Individual
14579;Individual
14580;Individual
14581;Individual
14582;Individual
14584;Individual
14585;Individual
14586;Individual
14587;Individual
14588;Individual
14589;Individual
14590;Individual
14591;Individual
14592;Individual
14593;Individual
14594;Individual
14595;Individual
14596;Individual
14597;Individual
14598;Individual
14599;Individual
14600;Individual
14601;Individual
14602;Individual
14603;Individual
14604;Individual
14605;Individual
14606;Individual
14607;Individual
14608;Individual
14609;Individual
14610;Individual
14611;Individual
14612;Individual
14613;Individual
14614;Individual
14615;Individual
14616;Individual
14617;Individual
14618;Individual
14619;Individual
14620;Individual
14621;Individual
14622;Individual
14623;Individual
14624;Individual
14625;Individual
14626;Individual
14627;Individual
14628;Individual
14629;Individual
14630;Individual
14631;Individual
14632;Individual
14633;Individual
14634;Individual
14635;Individual
14636;Individual
14637;Individual
14638;Individual
14639;Individual
14640;Individual
14641;Individual
14642;Individual
14643;Individual
14644;Individual
14645;Individual
14646;Individual
14647;Individual
14648;Individual
14649;Individual
14650;Individual
14651;Individual
14652;Individual
14653;Individual
14654;Individual
14655;Individual
14656;Individual
14657;Individual
14658;Individual
14659;Individual
14660;Individual
14661;Individual
14662;Individual
14663;Individual
14664;Individual
14665;Individual
14666;Individual
14667;Individual
14668;Individual
14669;Individual
14670;Individual
14671;Individual
14672;Individual
14673;Individual
14674;Individual
14675;Individual
14676;Individual
14677;Individual
14678;Individual
14679;Individual
14680;Individual
14681;Individual
14682;Individual
14683;Individual
14684;Individual
14685;Individual
14686;Individual
14687;Individual
14688;Individual
14690;Individual
14691;Individual
14692;Individual
14693;Individual
14694;Individual
14695;Individual
14696;Individual
14697;Individual
14698;Individual
14699;Individual
14700;Individual
14701;Individual
14702;Individual
14703;Individual
14704;Individual
14705;Individual
14706;Individual
14707;Individual
14708;Individual
14709;Individual
14710;Individual
14711;Individual
14712;Individual
14713;Individual
14714;Individual
14715;Individual
14716;Individual
14717;Individual
14718;Individual
14719;Individual
14720;Individual
14721;Individual
14722;Individual
14723;Individual
14724;Individual
14725;Individual
14726;Individual
14727;Individual
14728;Individual
14729;Individual
14730;Individual
14731;Individual
14732;Individual
14733;Individual
14734;Individual
14735;Individual
14736;Individual
14737;Individual
14738;Individual
14739;Individual
14740;Individual
14741;Individual
14742;Individual
14743;Individual
14744;Individual
14745;Individual
14746;Individual
14747;Individual
14748;Individual
14749;Individual
14750;Individual
14751;Individual
14752;Individual
14753;Individual
14754;Individual
14755;Individual
14756;Individual
14757;Individual
14758;Individual
14760;Individual
14761;Individual
14762;Individual
14763;Individual
14764;Individual
14765;Individual
14766;Individual
14767;Individual
14768;Individual
14769;Individual
14770;Individual
14771;Individual
14772;Individual
14773;Individual
14774;Individual
14775;Individual
14776;Individual
14777;Individual
14778;Individual
14779;Individual
14780;Individual
14781;Individual
14782;Individual
14783;Individual
14784;Individual
14786;Individual
14787;Individual
14788;Individual
14789;Individual
14790;Individual
14791;Individual
14792;Individual
14793;Individual
14794;Individual
14795;Individual
14796;Individual
14797;Individual
14798;Individual
14799;Individual
14800;Individual
14801;Individual
14802;Individual
14803;Individual
14804;Individual
14805;Individual
14806;Individual
14807;Individual
14808;Individual
14809;Individual
14810;Individual
14811;Individual
14812;Individual
14813;Individual
14814;Individual
14815;Individual
14816;Individual
14817;Individual
14818;Individual
14819;Individual
14820;Individual
14821;Individual
14822;Individual
14823;Individual
14824;Individual
14825;Individual
14826;Individual
14827;Individual
14828;Individual
14829;Individual
14830;Individual
14831;Individual
14832;Individual
14833;Individual
14834;Individual
14835;Individual
14836;Individual
14837;Individual
14838;Individual
14839;Individual
14840;Individual
14841;Individual
14842;Individual
14843;Individual
14844;Individual
14845;Individual
14846;Individual
14847;Individual
14848;Individual
14849;Individual
14850;Individual
14851;Individual
14852;Individual
14853;Individual
14854;Individual
14855;Individual
14857;Individual
14858;Individual
14859;Individual
14860;Individual
14861;Individual
14862;Individual
14863;Individual
14864;Individual
14865;Individual
14866;Individual
14867;Individual
14868;Individual
14870;Individual
14871;Individual
14872;Individual
14873;Individual
14874;Individual
14875;Individual
14876;Individual
14877;Individual
14878;Individual
14879;Individual
14880;Individual
14881;Individual
14882;Individual
14883;Individual
14884;Individual
14885;Individual
14886;Individual
14887;Individual
14888;Individual
14889;Individual
14890;Individual
14891;Individual
14892;Individual
14893;Individual
14894;Individual
14895;Individual
14896;Individual
14897;Individual
14898;Individual
14899;Individual
14900;Individual
14901;Individual
14902;Individual
14903;Individual
14904;Individual
14905;Individual
14906;Individual
14907;Individual
14908;Individual
14909;Individual
14910;Individual
14911;Individual
14912;Individual
14913;Individual
14914;Individual
14915;Individual
14916;Individual
14917;Individual
14918;Individual
14919;Individual
14920;Individual
14921;Individual
14922;Individual
14923;Individual
14924;Individual
14925;Individual
14926;Individual
14927;Individual
14928;Individual
14929;Individual
14930;Individual
14931;Individual
14932;Individual
14934;Individual
14935;Individual
14936;Individual
14937;Individual
14938;Individual
14939;Individual
14940;Individual
14941;Individual
14942;Individual
14943;Individual
14944;Individual
14945;Individual
14946;Individual
14947;Individual
14948;Individual
14949;Individual
14950;Individual
14951;Individual
14952;Individual
14953;Individual
14954;Individual
14955;Individual
14956;Individual
14957;Individual
14959;Individual
14960;Individual
14961;Individual
14963;Individual
14964;Individual
14965;Individual
14966;Individual
14967;Individual
14968;Individual
14969;Individual
14970;Individual
14971;Individual
14972;Individual
14973;Individual
14974;Individual
14975;Individual
14976;Individual
14978;Individual
14979;Individual
14981;Individual
14982;Individual
14983;Individual
14984;Individual
14985;Individual
14986;Individual
14987;Individual
14988;Individual
14989;Individual
14990;Individual
14991;Individual
14992;Individual
14993;Individual
14994;Individual
14995;Individual
14996;Individual
14997;Individual
14998;Individual
15000;Individual
15001;Individual
15002;Individual
15003;Individual
15004;Individual
15005;Individual
15006;Individual
15007;Individual
15008;Individual
15009;Individual
15010;Individual
15011;Individual
15012;Individual
15013;Individual
15014;Individual
15015;Individual
15016;Individual
15017;Individual
15018;Individual
15019;Individual
15020;Individual
15021;Individual
15022;Individual
15023;Individual
15024;Individual
15025;Individual
15026;Individual
15027;Individual
15028;Individual
15029;Individual
15030;Individual
15031;Individual
15032;Individual
15033;Individual
15034;Individual
15035;Individual
15036;Individual
15037;Individual
15038;Individual
15039;Individual
15040;Individual
15041;Individual
15042;Individual
15043;Individual
15044;Individual
15045;Individual
15046;Individual
15047;Individual
15048;Individual
15049;Individual
15050;Individual
15051;Individual
15052;Individual
15053;Individual
15054;Individual
15055;Individual
15056;Individual
15057;Individual
15058;Individual
15059;Individual
15061;Individual
15062;Individual
15063;Individual
15064;Individual
15065;Individual
15066;Individual
15067;Individual
15068;Individual
15069;Individual
15070;Individual
15071;Individual
15072;Individual
15073;Individual
15075;Individual
15076;Individual
15077;Individual
15078;Individual
15079;Individual
15080;Individual
15081;Individual
15082;Individual
15083;Individual
15084;Individual
15085;Individual
15086;Individual
15087;Individual
15088;Individual
15089;Individual
15090;Individual
15091;Individual
15092;Individual
15093;Individual
15094;Individual
15095;Individual
15096;Individual
15097;Individual
15098;Individual
15099;Individual
15100;Individual
15101;Individual
15102;Individual
15103;Individual
15104;Individual
15105;Individual
15106;Individual
15107;Individual
15108;Individual
15109;Individual
15110;Individual
15112;Individual
15114;Individual
15115;Individual
15116;Individual
15117;Individual
15118;Individual
15119;Individual
15120;Individual
15121;Individual
15122;Individual
15123;Individual
15124;Individual
15125;Individual
15126;Individual
15127;Individual
15128;Individual
15129;Individual
15130;Individual
15131;Individual
15132;Individual
15133;Individual
15134;Individual
15135;Individual
15136;Individual
15137;Individual
15138;Individual
15139;Individual
15140;Individual
15141;Individual
15142;Individual
15143;Individual
15144;Individual
15145;Individual
15146;Individual
15147;Individual
15148;Individual
15149;Individual
15150;Individual
15151;Individual
15152;Individual
15153;Individual
15154;Individual
15155;Individual
15156;Individual
15157;Individual
15158;Individual
15159;Individual
15161;Individual
15162;Individual
15163;Individual
15164;Individual
15165;Individual
15166;Individual
15167;Individual
15168;Individual
15169;Individual
15170;Individual
15171;Individual
15172;Individual
15173;Individual
15174;Individual
15175;Individual
15176;Individual
15177;Individual
15178;Individual
15179;Individual
15180;Individual
15181;Individual
15182;Individual
15183;Individual
15184;Individual
15185;Individual
15186;Individual
15187;Individual
15188;Individual
15189;Individual
15190;Individual
15191;Individual
15192;Individual
15193;Individual
15194;Individual
15195;Individual
15196;Individual
15197;Individual
15198;Individual
15199;Individual
15200;Individual
15201;Individual
15202;Individual
15203;Individual
15204;Individual
15205;Individual
15206;Individual
15207;Individual
15208;Individual
15209;Individual
15210;Individual
15211;Individual
15212;Individual
15213;Individual
15214;Individual
15215;Individual
15216;Individual
15217;Individual
15218;Individual
15219;Individual
15220;Individual
15221;Individual
15222;Individual
15223;Individual
15224;Individual
15225;Individual
15226;Individual
15227;Individual
15228;Individual
15229;Individual
15230;Individual
15231;Individual
15232;Individual
15233;Individual
15234;Individual
15235;Individual
15236;Individual
15237;Individual
15238;Individual
15239;Individual
15240;Individual
15241;Individual
15242;Individual
15243;Individual
15244;Individual
15245;Individual
15246;Individual
15247;Individual
15248;Individual
15249;Individual
15250;Individual
15251;Individual
15252;Individual
15253;Individual
15254;Individual
15255;Individual
15256;Individual
15257;Individual
15258;Individual
15260;Individual
15261;Individual
15262;Individual
15263;Individual
15264;Individual
15265;Individual
15266;Individual
15267;Individual
15268;Individual
15269;Individual
15270;Individual
15271;Individual
15272;Individual
15273;Individual
15274;Individual
15275;Individual
15276;Individual
15277;Individual
15278;Individual
15279;Individual
15280;Individual
15281;Individual
15282;Individual
15283;Individual
15284;Individual
